runtime	starttime
4.8290798664093018	1356318234.755295
5.1472721099853516	1356318234.78282
6.3415899276733398	1356318234.6875961
6.7054471969604492	1356318234.6095259
7.270164966583252	1356318234.5923581
7.5760390758514404	1356318234.58586
7.6921160221099854	1356318234.725462
11.84302806854248	1356318234.544723
11.571056842803955	1356318234.8313701
11.62226390838623	1356318234.797008
11.697224140167236	1356318234.7692609
11.718336820602417	1356318234.7623961
11.899775981903076	1356318234.612828
11.714656114578247	1356318234.8176949
13.306550025939941	1356318234.748522
13.953139066696167	1356318234.7451229
14.916788816452026	1356318234.5657761
15.825914144515991	1356318234.6329319
16.276053905487061	1356318234.6531351
18.338076829910278	1356318234.5614181
23.689847230911255	1356318234.8002639
28.378852128982544	1356318234.7222359
3.2056698799133301	1356318263.3520241
3.8175051212310791	1356318263.1149709
3.9472739696502686	1356318263.1409881
3.9523859024047852	1356318263.148973
3.9919259548187256	1356318263.1274221
4.0000648498535156	1356318263.1385701
3.9798958301544189	1356318263.1701131
4.0515341758728027	1356318263.1200759
4.0441598892211914	1356318263.146522
4.3483870029449463	1356318263.133136
4.4027869701385498	1356318263.238786
4.5211668014526367	1356318263.2146871
4.607874870300293	1356318263.183073
5.8018851280212402	1356318263.259275
5.9784629344940186	1356318263.154027
6.3931949138641357	1356318263.24578
6.5062308311462402	1356318263.1644831
6.6810259819030762	1356318263.2227111
6.6594209671020508	1356318263.25685
6.7400610446929932	1356318263.191128
6.7758080959320068	1356318263.17505
6.7413780689239502	1356318263.225157
6.747298002243042	1356318263.2357171
7.0706019401550293	1356318263.248703
7.1283869743347168	1356318263.207155
7.1452341079711914	1356318263.209569
7.1669299602508545	1356318263.2041249
7.2143540382385254	1356318263.178005
7.280034065246582	1356318263.1225109
7.2911021709442139	1356318263.1936259
7.2370700836181641	1356318263.2722759
7.2597799301147461	1356318263.2617021
7.3173320293426514	1356318263.220072
7.2998239994049072	1356318263.2536521
7.3663430213928223	1356318263.201704
7.3349771499633789	1356318263.2934699
7.4022068977355957	1356318263.2412231
7.5238978862762451	1356318263.1434181
7.4043819904327393	1356318263.282927
7.5014472007751465	1356318263.3040929
7.5322990417480469	1356318263.2909689
7.6253440380096436	1356318263.296608
7.77577805519104	1356318263.1620469
7.6443250179290771	1356318263.307121
7.6377739906311035	1356318263.3283911
7.6742689609527588	1356318263.312156
7.7117180824279785	1356318263.2883489
7.7059259414672852	1356318263.309716
7.9785919189453125	1356318263.354532
8.0119249820709229	1356318263.3389931
8.2611010074615479	1356318263.1676829
8.1737229824066162	1356318263.2698531
8.0963599681854248	1356318263.364279
8.1960010528564453	1356318263.3365369
8.2951550483703613	1356318263.251138
8.1885499954223633	1356318263.3723221
8.3786168098449707	1356318263.1966181
8.261685848236084	1356318263.3308311
8.4823839664459229	1356318263.124929
8.26015305519104	1356318263.361861
8.5038509368896484	1356318263.135546
8.2790429592132568	1356318263.377979
8.307542085647583	1356318263.367487
8.3417730331420898	1356318263.3470349
8.3808488845825195	1356318263.322726
8.3778841495513916	1356318263.3415639
8.4091629981994629	1356318263.3252971
8.5499968528747559	1356318263.1990781
8.483090877532959	1356318263.285336
8.550468921661377	1356318263.2333031
8.5423719882965088	1356318263.2672181
8.5468440055847168	1356318263.2805049
8.5703709125518799	1356318263.2747591
8.6681070327758789	1356318263.188477
8.7023379802703857	1356318263.1725471
8.5096230506896973	1356318263.3804009
8.5352318286895752	1356318263.3699081
8.5450699329376221	1356318263.3749781
8.737260103225708	1356318263.3495989
8.7688021659851074	1356318263.3334789
8.7740950584411621	1356318263.3439889
8.9074838161468506	1356318263.2281511
9.013232946395874	1356318263.159622
8.8751330375671387	1356318263.314647
9.1937041282653809	1356318263.151516
9.689824104309082	1356318263.157202
10.511712074279785	1356318263.2992189
11.536510944366455	1356318263.185483
12.273852109909058	1356318263.230572
12.665282011032104	1356318263.1176629
13.060915946960449	1356318263.277854
12.987597942352295	1356318263.359442
13.729509830474854	1356318263.2641251
15.39348292350769	1356318263.1306241
16.79652214050293	1356318263.3016419
16.789630174636841	1356318263.3178699
18.280076026916504	1356318263.2176399
24.719758987426758	1356318263.3202851
29.025847196578979	1356318263.1806469
50.580770015716553	1356318263.2122109
2.1626098155975342	1356318313.8120351
2.2367961406707764	1356318313.88849
2.3793709278106689	1356318313.893631
2.5427730083465576	1356318313.814465
2.6271350383758545	1356318313.8096099
2.6327459812164307	1356318313.8226521
2.6419849395751953	1356318313.8306301
2.7352490425109863	1356318313.8490679
2.8561558723449707	1356318313.8514881
2.8074359893798828	1356318313.9120419
3.0318830013275146	1356318313.8459201
2.9913299083709717	1356318313.9014881
3.0322220325469971	1356318313.8748779
3.1132991313934326	1356318313.8068819
3.3837380409240723	1356318313.8803959
3.4278960227966309	1356318313.8434989
3.4023909568786621	1356318313.8854561
3.3593440055847168	1356318313.9429801
3.4919359683990479	1356318313.828186
3.386260986328125	1356318313.951113
3.5313949584960938	1356318313.825161
3.433906078338623	1356318313.9378979
3.5097901821136475	1356318313.8778679
3.5300099849700928	1356318313.8698139
3.5361218452453613	1356318313.8830321
3.49782395362854	1356318313.9454041
3.5955550670623779	1356318313.866854
3.6955399513244629	1356318313.835511
3.7125799655914307	1356318313.838635
3.7622148990631104	1356318313.8330641
3.7822020053863525	1356318313.841063
3.7236599922180176	1356318313.98015
3.8122351169586182	1356318313.9065759
3.9662489891052246	1356318313.925071
4.2193260192871094	1356318313.819418
4.4859020709991455	1356318313.872462
4.8132538795471191	1356318313.964102
4.8935079574584961	1356318313.914705
4.9675459861755371	1356318313.856355
4.8893110752105713	1356318313.9535379
5.2113299369812012	1356318313.890909
6.0034639835357666	1356318313.9777
6.0197310447692871	1356318313.9882879
6.0662498474121094	1356318313.9559541
6.1141049861907959	1356318313.9226379
6.1091458797454834	1356318313.948457
6.0821409225463867	1356318313.99331
6.6343600749969482	1356318313.8644359
6.4972419738769531	1356318314.0280399
6.6442000865936279	1356318313.899071
6.7038540840148926	1356318313.8539259
6.6329500675201416	1356318313.9405479
6.6766848564147949	1356318313.9177411
6.6274721622467041	1356318313.9827659
6.6409270763397217	1356318313.9852149
6.5730578899383545	1356318314.0662351
6.636584997177124	1356318314.071893
6.8353960514068604	1356318314.0143099
6.8065469264984131	1356318314.0587981
6.8556728363037109	1356318314.0224171
6.9398880004882812	1356318314.0483279
6.996826171875	1356318314.0062039
7.0167229175567627	1356318314.0013571
6.9987201690673828	1356318314.0330219
7.070824146270752	1356318313.9721799
7.0635538101196289	1356318313.9908731
7.0982120037078857	1356318313.9695461
7.1868109703063965	1356318313.89608
7.2355999946594238	1356318313.8620081
7.2536258697509766	1356318313.8593431
7.2236809730529785	1356318313.9041531
7.2327330112457275	1356318313.909579
7.5191679000854492	1356318313.9616661
7.9396741390228271	1356318313.8168869
8.0504839420318604	1356318314.0355501
8.1276330947875977	1356318314.0427859
8.256784200668335	1356318313.9300399
8.2046909332275391	1356318313.998739
8.2040119171142578	1356318314.016871
8.2080888748168945	1356318314.024965
8.2119820117950439	1356318314.053324
8.2198958396911621	1356318314.0638111
8.2962169647216797	1356318314.003773
8.2699611186981201	1356318314.0452449
8.3947761058807373	1356318313.934896
8.3819589614868164	1356318313.9590399
8.2862889766693115	1356318314.0694661
8.3701150417327881	1356318314.0118799
8.9298410415649414	1356318314.0507629
8.9657130241394043	1356318314.0304611
9.0457248687744141	1356318314.0094631
9.0963921546936035	1356318313.974613
9.0244228839874268	1356318314.061367
9.0468728542327881	1356318314.0557621
9.3517811298370361	1356318313.9201789
9.5327291488647461	1356318313.9665329
10.676570177078247	1356318313.9324739
10.62999701499939	1356318313.9957299
11.778751134872437	1356318314.038636
12.322418928146362	1356318314.019985
1.7763330936431885	1356318327.601913
2.5430769920349121	1356318327.5688369
2.5639998912811279	1356318327.5623701
2.5804018974304199	1356318327.572057
2.5792989730834961	1356318327.5953381
2.6060068607330322	1356318327.5854051
2.6248898506164551	1356318327.5918641
2.6263291835784912	1356318327.6086049
2.638031005859375	1356318327.6182849
2.6667611598968506	1356318327.6382599
2.7604129314422607	1356318327.64799
2.8138549327850342	1356318327.615062
3.1239719390869141	1356318327.5789599
3.0979471206665039	1356318327.6215129
3.1355049610137939	1356318327.6283591
3.2055239677429199	1356318327.57534
3.0491478443145752	1356318327.743041
3.173043966293335	1356318327.6348209
3.0872941017150879	1356318327.7365799
3.1201510429382324	1356318327.7196259
3.1281630992889404	1356318327.726099
3.2039649486541748	1356318327.6680131
3.1632399559020996	1356318327.756799
3.3805830478668213	1356318327.5558519
3.3121879100799561	1356318327.6414931
3.3744549751281738	1356318327.6315989
3.4683258533477783	1356318327.5656121
3.442512035369873	1356318327.73984
3.6000981330871582	1356318327.5985839
3.5703611373901367	1356318327.644769
3.6255559921264648	1356318327.6051409
3.4714179039001465	1356318327.7803011
3.5005519390106201	1356318327.7667861
4.3962118625640869	1356318327.7097831
4.5057511329650879	1356318327.6251359
4.4814980030059814	1356318327.6647999
4.3609259128570557	1356318327.8077631
4.6036760807037354	1356318327.6961989
4.5464339256286621	1356318327.824491
4.6629228591918945	1356318327.7297411
4.5551390647888184	1356318327.8569191
4.6417229175567627	1356318327.7873721
4.735543966293335	1356318327.706562
4.7556447982788086	1356318327.7029171
4.6129419803619385	1356318327.860409
4.6980469226837158	1356318327.7905841
5.0146758556365967	1356318327.8366261
5.0920138359069824	1356318327.7767191
5.0768768787384033	1356318327.811326
5.1896650791168213	1356318327.7162089
5.2668159008026123	1356318327.661371
5.3139009475708008	1356318327.67822
5.2337830066680908	1356318327.770009
5.246845006942749	1356318327.7734251
5.383864164352417	1356318327.6516459
5.3653361797332764	1356318327.6847129
5.3897089958190918	1356318327.6744649
5.2807550430297852	1356318327.797199
5.339867115020752	1356318327.7532239
5.254601001739502	1356318327.849926
5.272475004196167	1356318327.8466849
5.3748531341552734	1356318327.760361
5.7560529708862305	1356318327.6994209
5.5871448516845703	1356318327.8840971
5.8934669494628906	1356318327.588635
5.9313609600067139	1356318327.863893
5.9261610507965088	1356318327.891217
6.2006649971008301	1356318327.7840891
6.248136043548584	1356318327.7496879
6.1240460872650146	1356318327.8877349
6.1521661281585693	1356318327.8737509
6.278770923614502	1356318327.763576
7.0701220035552979	1356318327.74646
7.2596011161804199	1356318327.6581349
7.2259728908538818	1356318327.8037951
7.3710589408874512	1356318327.681479
7.5009269714355469	1356318327.880542
8.1805500984191895	1356318327.5821819
8.1126089096069336	1356318327.692961
7.9540541172027588	1356318327.8673079
7.9958229064941406	1356318327.840019
8.0325169563293457	1356318327.8179121
8.0223209857940674	1356318327.843236
8.0874230861663818	1356318327.793982
8.2283890247344971	1356318327.722872
8.1350300312042236	1356318327.8313041
8.2479169368743896	1356318327.733357
8.4363188743591309	1356318327.559159
8.6022698879241943	1356318327.687937
8.7354741096496582	1356318327.8146839
9.6586380004882812	1356318327.8004129
10.303847074508667	1356318327.82113
10.483957052230835	1356318327.654906
11.355675935745239	1356318327.713002
12.030472993850708	1356318327.8277299
12.910591840744019	1356318327.8531511
13.167005062103271	1356318327.611836
12.924872875213623	1356318327.8705411
13.815864086151123	1356318327.877105
162.83507299423218	1356318327.6712339
1.6589920520782471	1356318490.54879
1.7026419639587402	1356318490.521229
1.7705719470977783	1356318490.5801301
1.9358479976654053	1356318490.561424
1.952085018157959	1356318490.564081
1.9806690216064453	1356318490.554028
1.984407901763916	1356318490.64782
1.9949970245361328	1356318490.656213
2.2019197940826416	1356318490.5777161
2.2327029705047607	1356318490.5589731
2.2444019317626953	1356318490.575202
2.2336928844451904	1356318490.6005571
2.2583110332489014	1356318490.606024
2.2700519561767578	1356318490.661751
2.4502179622650146	1356318490.5311501
2.4495790004730225	1356318490.5462661
2.4033761024475098	1356318490.6089549
2.6063618659973145	1356318490.5262051
2.6554231643676758	1356318490.6394379
2.6266729831695557	1356318490.6809349
2.6481630802154541	1356318490.678206
2.6634509563446045	1356318490.672528
2.6911640167236328	1356318490.659024
3.0386791229248047	1356318490.590174
3.2823078632354736	1356318490.5360301
5.2931361198425293	1356318490.7134039
5.3514280319213867	1356318490.7522321
5.3750019073486328	1356318490.7439041
5.447422981262207	1356318490.6836729
5.5421030521392822	1356318490.6032939
5.7994349002838135	1356318490.528722
5.7463779449462891	1356318490.597826
5.577599048614502	1356318490.7855771
5.619581937789917	1356318490.757848
5.774528980255127	1356318490.6171551
5.6524989604949951	1356318490.7551169
5.6556589603424072	1356318490.766191
5.6865949630737305	1356318490.749506
5.8824970722198486	1356318490.6947899
5.8534290790557861	1356318490.7411849
5.8659238815307617	1356318490.7467721
6.0169310569763184	1356318490.6116979
5.9512670040130615	1356318490.692065
5.9367311000823975	1356318490.721746
5.9978439807891846	1356318490.6752679
6.0643539428710938	1356318490.622829
6.1193220615386963	1356318490.58498
6.0850160121917725	1356318490.633961
6.1019549369812012	1356318490.6312301
6.175922155380249	1356318490.5714769
6.1683380603790283	1356318490.5950389
6.2088649272918701	1356318490.569037
6.2689001560211182	1356318490.5237789
6.2480981349945068	1356318490.6450779
6.3790719509124756	1356318490.5335901
6.6096940040588379	1356318490.556463
6.6924548149108887	1356318490.7605741
6.841472864151001	1356318490.620105
6.8333950042724609	1356318490.6366949
6.7613141536712646	1356318490.7161169
6.86580491065979	1356318490.780108
6.8836309909820557	1356318490.777251
6.8898038864135742	1356318490.7884331
7.0221428871154785	1356318490.6674321
7.133903980255127	1356318490.566515
7.2456099987030029	1356318490.6893311
7.4442331790924072	1356318490.7106669
7.7289979457855225	1356318490.5877481
7.7057299613952637	1356318490.628273
7.620441198348999	1356318490.7244749
7.6546621322631836	1356318490.705905
7.7612099647521973	1356318490.614429
7.7224259376525879	1356318490.6700439
7.6385118961334229	1356318490.7828341
7.8840048313140869	1356318490.5515931
7.7645199298858643	1356318490.686399
8.1496179103851318	1356318490.6644781
8.2461929321289062	1356318490.5825591
8.2078738212585449	1356318490.6534591
8.3363950252532959	1356318490.5438399
8.7217271327972412	1356318490.7031839
9.8758630752563477	1356318490.642369
9.9319758415222168	1356318490.7300861
10.056141138076782	1356318490.7689209
10.23819899559021	1356318490.763454
10.47599983215332	1356318490.5389571
11.327974081039429	1356318490.738446
12.442299127578735	1356318490.7911489
13.13978099822998	1356318490.6975241
13.080930948257446	1356318490.7717941
13.150671005249023	1356318490.732831
13.164500951766968	1356318490.735563
13.189589977264404	1356318490.7271969
13.216111898422241	1356318490.7188301
13.431988000869751	1356318490.541404
14.632361173629761	1356318490.6505449
17.161141872406006	1356318490.6255541
18.407660007476807	1356318490.592598
18.240675926208496	1356318490.774523
32.480592012405396	1356318490.7004459
1.7669289112091064	1356318523.2053721
1.8511009216308594	1356318523.225013
2.115649938583374	1356318523.235569
2.073861837387085	1356318523.2971931
2.2194991111755371	1356318523.245338
2.2294461727142334	1356318523.2565689
2.3642950057983398	1356318523.2668209
2.3561370372772217	1356318523.293942
2.4032838344573975	1356318523.2633171
2.3291068077087402	1356318523.3582461
2.335374116897583	1356318523.372016
2.4103338718414307	1356318523.321166
2.4099462032318115	1356318523.3384769
2.4472160339355469	1356318523.3177021
2.4411489963531494	1356318523.3517301
2.5572209358215332	1356318523.2530661
2.6043391227722168	1356318523.3687699
2.835590124130249	1356318523.3111689
3.004971981048584	1356318523.307425
2.9774289131164551	1356318523.34501
2.8818490505218506	1356318523.4574449
3.1187200546264648	1356318523.238807
2.9678671360015869	1356318523.409498
3.0639369487762451	1356318523.324517
3.1626710891723633	1356318523.2839479
2.9639589786529541	1356318523.4990549
3.199193000793457	1356318523.280247
3.1754419803619385	1356318523.314466
3.2329528331756592	1356318523.2734261
4.4056010246276855	1356318523.232342
4.3347020149230957	1356318523.4749811
4.3662140369415283	1356318523.485316
4.6519560813903809	1356318523.218518
4.5010280609130859	1356318523.4025979
4.4555268287658691	1356318523.4679711
4.449444055557251	1356318523.488688
4.5615029335021973	1356318523.392602
4.7138149738311768	1356318523.290473
4.4911370277404785	1356318523.5406561
4.5009939670562744	1356318523.5441461
4.612091064453125	1356318523.450691
4.6318390369415283	1356318523.4471409
4.6349010467529297	1356318523.4609439
4.7300419807434082	1356318523.382118
4.918773889541626	1356318523.208791
4.8672590255737305	1356318523.2766919
4.7806057929992676	1356318523.3788731
4.6924960613250732	1356318523.481972
4.7109661102294922	1356318523.5302179
5.0355019569396973	1356318523.2217791
4.8091959953308105	1356318523.464546
4.9635579586029053	1356318523.3348529
5.0292730331420898	1356318523.2872391
4.8692331314086914	1356318523.5093429
5.1844589710235596	1356318523.2152801
5.1739809513092041	1356318523.2420781
4.9804770946502686	1356318523.5335929
5.3012452125549316	1356318523.2288449
5.1991479396820068	1356318523.348279
5.785161018371582	1356318523.443706
5.9660301208496094	1356318523.3310139
5.774824857711792	1356318523.5371621
6.0278139114379883	1356318523.3004301
5.8654758930206299	1356318523.478328
5.8411130905151367	1356318523.5197949
6.1068007946014404	1356318523.2701721
5.9257290363311768	1356318523.495702
6.046576976776123	1356318523.388906
6.7785720825195312	1356318523.3550019
6.8995261192321777	1356318523.2498109
6.7209410667419434	1356318523.502461
7.1197390556335449	1356318523.426739
7.6398420333862305	1356318523.5231841
8.1060760021209717	1356318523.406126
9.4535579681396484	1356318523.492193
10.145544052124023	1356318523.3855391
10.348518848419189	1356318523.4334321
10.726850986480713	1356318523.365437
10.822043895721436	1356318523.4162691
11.257009029388428	1356318523.259958
11.393078088760376	1356318523.4300029
11.325515031814575	1356318523.5059121
11.323525905609131	1356318523.5163341
11.394080877304077	1356318523.454123
11.329895973205566	1356318523.5267429
11.46953296661377	1356318523.3958571
11.436656951904297	1356318523.4371171
11.578588008880615	1356318523.3036849
11.529186010360718	1356318523.3616469
11.458835124969482	1356318523.4404609
11.487709999084473	1356318523.423342
12.679687023162842	1356318523.3754151
13.524995088577271	1356318523.5129969
13.7099609375	1356318523.341737
13.734592914581299	1356318523.3277581
14.615591049194336	1356318523.471446
15.489469051361084	1356318523.3990929
18.11485481262207	1356318523.5476301
18.884039163589478	1356318523.2120509
205.35050916671753	1356318523.4128339
3.3052761554718018	1356318729.9486539
3.5636610984802246	1356318730.0267639
3.7086250782012939	1356318729.925761
3.7084088325500488	1356318729.9510851
3.7273120880126953	1356318729.946213
3.7652571201324463	1356318729.9408369
3.7911632061004639	1356318729.9567609
3.8372960090637207	1356318729.930759
3.892301082611084	1356318730.0055189
3.9442517757415771	1356318729.9774401
3.9210519790649414	1356318730.016156
